seed,arm,round,accuracy,macro_f1,loss
58,no_cloud,19,0.365234375,0.24650103821354413,1.3889091275632381
58,no_cloud,20,0.365234375,0.24650103821354413,1.388909101486206
58,no_cloud,21,0.365234375,0.24650103821354413,1.3889090456068516
58,no_cloud,22,0.365234375,0.24650103821354413,1.3889090586453676
58,no_cloud,23,0.365234375,0.24650103821354413,1.3889090176671743
58,no_cloud,24,0.365234375,0.24650103821354413,1.3889090064913034
58,no_cloud,25,0.365234375,0.24650103821354413,1.3889089599251747
58,no_cloud,26,0.365234375,0.24650103821354413,1.3889088723808527
58,no_cloud,27,0.365234375,0.24650103821354413,1.38890883885324
58,no_cloud,28,0.365234375,0.24650103821354413,1.3889088314026594
58,no_cloud,29,0.365234375,0.24650103821354413,1.3889087308198214
58,no_cloud,30,0.365234375,0.24650103821354413,1.3889087159186602
58,no_cloud,31,0.365234375,0.24650103821354413,1.3889087066054344
58,no_cloud,32,0.365234375,0.24650103821354413,1.388908740133047
58,no_cloud,33,0.365234375,0.24650103821354413,1.3889087159186602
58,no_cloud,34,0.365234375,0.24650103821354413,1.388908714056015
58,no_cloud,35,0.365234375,0.24650103821354413,1.3889087177813053
58,no_cloud,36,0.365234375,0.24650103821354413,1.3889086563140154
58,no_cloud,37,0.365234375,0.24650103821354413,1.388908663764596
58,no_cloud,38,0.365234375,0.24650103821354413,1.3889086786657572
58,no_cloud,39,0.365234375,0.24650103821354413,1.3889086730778217
58,no_cloud,40,0.365234375,0.24650103821354413,1.388908637687564
58,no_cloud,41,0.365234375,0.24650103821354413,1.3889086358249187
58,no_cloud,42,0.365234375,0.24650103821354413,1.3889086470007896
58,no_cloud,43,0.365234375,0.24650103821354413,1.3889086488634348
58,no_cloud,44,0.365234375,0.24650103821354413,1.3889086339622736
58,no_cloud,45,0.365234375,0.24650103821354413,1.3889086116105318
58,no_cloud,46,0.365234375,0.24650103821354413,1.3889085948467255
58,no_cloud,47,0.365234375,0.24650103821354413,1.3889085985720158
58,no_cloud,48,0.365234375,0.24650103821354413,1.3889085855334997
58,no_cloud,49,0.365234375,0.24650103821354413,1.3889085948467255
58,client_syn,-1,0.365234375,0.24650103821354413,1.388909848406911
58,client_syn,0,0.365234375,0.24695839730935146,1.384017726406455
58,client_syn,1,0.369140625,0.2500179095923777,1.3808512892574072
58,client_syn,2,0.37109375,0.2511202628883578,1.3776622544974089
58,client_syn,3,0.373046875,0.25364981733074554,1.3740412089973688
58,client_syn,4,0.37890625,0.26476865186136994,1.3707684967666864
58,client_syn,5,0.3984375,0.2818283843477027,1.3664733618497849
58,client_syn,6,0.40234375,0.31872177869697355,1.3631963767111301
58,client_syn,7,0.44921875,0.39849905456289614,1.3596529308706522
58,client_syn,8,0.490234375,0.4446843209397011,1.3544599059969187
58,client_syn,9,0.51171875,0.4764408725534211,1.35025685839355
